amount,date,month,day,primary_category,rolling_spend_7d,prev_transaction_amt,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,local_time_bucket_Night,local_time_bucket_Morning,local_time_bucket_Afternoon,local_time_bucket_Evening,local_time_bucket_Late Night,is_weekend_False,is_weekend_True
471.16,2023-04-21,4,21,Travel,246.99571428571429,342.98,True,False,False,False,False,False,False,False,True,False,False,False,True,False
392.98,2023-04-28,4,28,Shops,300.0142857142858,471.16,True,False,False,False,False,False,False,False,False,True,False,False,True,False
50.4,2023-05-08,5,8,Travel,302.01142857142855,392.98,False,True,False,False,False,False,False,False,False,True,False,False,True,False
46.17,2023-05-13,5,13,Shops,268.1242857142857,50.4,False,False,True,False,False,False,False,True,False,False,False,False,False,True
19.61,2023-06-07,6,7,Shops,258.3885714285714,46.17,False,False,False,False,False,False,True,False,True,False,False,False,True,False
259.47,2023-06-10,6,10,Shops,226.11000000000004,19.61,False,False,True,False,False,False,False,True,False,False,False,False,False,True
227.53,2023-06-20,6,20,Shops,209.61714285714288,259.47,False,False,False,False,False,True,False,False,False,True,False,False,True,False
240.5,2023-06-24,6,24,Travel,176.6657142857143,227.53,False,False,True,False,False,False,False,True,False,False,False,False,False,True
152.27,2023-06-25,6,25,Health,142.27857142857144,240.5,False,False,False,True,False,False,False,False,False,False,True,False,False,True
111.18,2023-07-20,7,20,Shops,150.96142857142857,152.27,False,False,False,False,True,False,False,True,False,False,False,False,True,False
409.43,2023-07-24,7,24,Food and Drink,202.8557142857143,111.18,False,True,False,False,False,False,False,False,False,False,True,False,True,False
96.67,2023-08-02,8,2,Travel,213.86428571428573,409.43,False,False,False,False,False,False,True,True,False,False,False,False,True,False
177.78,2023-08-03,8,3,Food and Drink,202.19428571428574,96.67,False,False,False,False,True,False,False,False,False,False,True,False,True,False
303.59,2023-08-14,8,14,Food and Drink,213.06,177.78,False,True,False,False,False,False,False,False,False,False,True,False,True,False
51.88,2023-08-14,8,14,Food and Drink,186.11428571428573,303.59,False,True,False,False,False,False,False,True,False,False,False,False,True,False
319.38,2023-08-17,8,17,Tech,209.98714285714286,51.88,False,False,False,False,True,False,False,False,False,False,True,False,True,False
55.48,2023-08-18,8,18,Tech,202.03,319.38,True,False,False,False,False,False,False,False,True,False,False,False,True,False
370.75,2023-08-20,8,20,Shops,196.50428571428571,55.48,False,False,False,True,False,False,False,True,False,False,False,False,False,True
122.65,2023-08-30,8,30,Travel,200.21571428571428,370.75,False,False,False,False,False,False,True,False,True,False,False,False,True,False
188.89,2023-09-02,9,2,Food and Drink,201.80285714285714,122.65,False,False,True,False,False,False,False,True,False,False,False,False,False,True
363.85,2023-09-05,9,5,Shops,210.4114285714286,188.89,False,False,False,False,False,True,False,False,False,True,False,False,True,False
65.98,2023-09-07,9,7,Tech,212.42571428571426,363.85,False,False,False,False,True,False,False,False,True,False,False,False,True,False
48.75,2023-09-14,9,14,Food and Drink,173.7642857142857,65.98,False,False,False,False,True,False,False,True,False,False,False,False,True,False
72.81,2023-09-19,9,19,Shops,176.24,48.75,False,False,False,False,False,True,False,False,True,False,False,False,True,False
371.22,2023-10-14,10,14,Food and Drink,176.30714285714288,72.81,False,False,True,False,False,False,False,False,False,True,False,False,False,True
187.56,2023-10-15,10,15,Food and Drink,185.57999999999998,371.22,False,False,False,True,False,False,False,False,False,False,False,True,False,True
473.18,2023-10-28,10,28,Shops,226.19285714285715,187.56,False,False,True,False,False,False,False,False,True,False,False,False,False,True
434.19,2023-11-12,11,12,Food and Drink,236.24142857142857,473.18,False,False,False,True,False,False,False,True,False,False,False,False,False,True
33.27,2023-11-28,11,28,Travel,231.56857142857146,434.19,False,False,False,False,False,True,False,True,False,False,False,False,True,False
104.89,2023-12-01,12,1,Shops,239.58857142857144,33.27,True,False,False,False,False,False,False,False,False,True,False,False,True,False
16.49,2023-12-13,12,13,Travel,231.54285714285714,104.89,False,False,False,False,False,False,True,False,False,True,False,False,True,False
418.22,2023-12-16,12,16,Travel,238.25714285714284,16.49,False,False,True,False,False,False,False,False,False,False,True,False,False,True
498.69,2023-12-17,12,17,Health,282.70428571428573,418.22,False,False,False,True,False,False,False,False,False,True,False,False,False,True
272.42,2024-01-02,1,2,Food and Drink,254.02428571428572,498.69,False,False,False,False,False,True,False,True,False,False,False,False,True,False
216.33,2024-01-03,1,3,Food and Drink,222.90142857142857,272.42,False,False,False,False,False,False,True,True,False,False,False,False,True,False
194.68,2024-01-04,1,4,Shops,245.96,216.33,False,False,False,False,True,False,False,False,False,True,False,False,True,False
286.75,2024-01-07,1,7,Shops,271.94,194.68,False,False,False,True,False,False,False,False,True,False,False,False,False,True
21.01,2024-01-22,1,22,Shops,272.5857142857143,286.75,False,True,False,False,False,False,False,True,False,False,False,False,True,False
76.66,2024-02-22,2,22,Food and Drink,223.79142857142855,21.01,False,False,False,False,True,False,False,True,False,False,False,False,True,False
116.16,2024-03-20,3,20,Food and Drink,169.1442857142857,76.66,False,False,False,False,False,False,True,False,False,False,False,True,True,False
75.44,2024-03-27,3,27,Shops,141.00428571428571,116.16,False,False,False,False,False,False,True,False,True,False,False,False,True,False
320.64,2024-04-02,4,2,Travel,155.90571428571428,75.44,False,False,False,False,False,True,False,False,True,False,False,False,True,False
252.87,2024-04-04,4,4,Tech,164.21857142857144,320.64,False,False,False,False,True,False,False,True,False,False,False,False,True,False
368.71,2024-04-07,4,7,Shops,175.92714285714285,252.87,False,False,False,True,False,False,False,False,False,False,True,False,False,True
373.07,2024-04-20,4,20,Food and Drink,226.22142857142856,368.71,False,False,True,False,False,False,False,False,False,True,False,False,False,True
352.68,2024-05-06,5,6,Shops,265.65285714285716,373.07,False,True,False,False,False,False,False,False,False,True,False,False,True,False
9.15,2024-05-31,5,31,Shops,250.3657142857143,352.68,True,False,False,False,False,False,False,True,False,False,False,False,True,False
353.8,2023-01-02,1,2,Shops,353.8,0.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False
343.94,2023-01-07,1,7,Travel,348.87,353.8,False,False,True,False,False,False,False,False,False,False,False,True,False,True
457.2,2023-01-14,1,14,Travel,384.98,343.94,False,False,True,False,False,False,False,False,False,False,True,False,False,True
311.2,2023-02-10,2,10,Tech,366.53499999999997,457.2,True,False,False,False,False,False,False,False,False,False,False,True,True,False
353.2,2023-02-14,2,14,Shops,363.868,311.2,False,False,False,False,False,True,False,True,False,False,False,False,True,False
386.66,2023-02-25,2,25,Travel,367.6666666666667,353.2,False,False,True,False,False,False,False,False,False,False,False,True,False,True
33.7,2023-03-06,3,6,Food and Drink,319.95714285714286,386.66,False,True,False,False,False,False,False,False,False,False,True,False,True,False
48.78,2023-04-18,4,18,Food and Drink,276.3828571428572,33.7,False,False,False,False,False,True,False,False,True,False,False,False,True,False
150.66,2023-05-02,5,2,Food and Drink,248.77142857142857,48.78,False,False,False,False,False,True,False,False,False,True,False,False,True,False
350.39,2023-05-05,5,5,Shops,233.51285714285714,150.66,True,False,False,False,False,False,False,False,True,False,False,False,True,False
300.3,2023-05-05,5,5,Shops,231.95571428571427,350.39,True,False,False,False,False,False,False,True,False,False,False,False,True,False
25.74,2023-05-24,5,24,Travel,185.1757142857143,300.3,False,False,False,False,False,False,True,True,False,False,False,False,True,False
173.49,2023-06-08,6,8,Health,154.72285714285712,25.74,False,False,False,False,True,False,False,False,True,False,False,False,True,False
327.77,2023-06-23,6,23,Health,196.7328571428571,173.49,True,False,False,False,False,False,False,False,False,False,True,False,True,False
367.42,2023-06-29,6,29,Shops,242.25285714285715,327.77,False,False,False,False,True,False,False,True,False,False,False,False,True,False
37.41,2023-07-09,7,9,Shops,226.07428571428574,367.42,False,False,False,True,False,False,False,False,False,True,False,False,False,True
24.41,2023-07-10,7,10,Food and Drink,179.50571428571428,37.41,False,True,False,False,False,False,False,True,False,False,False,False,True,False
443.7,2023-07-14,7,14,Travel,199.99142857142857,24.41,True,False,False,False,False,False,False,False,False,True,False,False,True,False
47.58,2023-07-19,7,19,Shops,203.11142857142858,443.7,False,False,False,False,False,False,True,False,False,True,False,False,True,False
445.79,2023-07-30,7,30,Shops,242.01142857142855,47.58,False,False,False,True,False,False,False,False,False,True,False,False,False,True
67.28,2023-08-10,8,10,Food and Drink,204.79857142857145,445.79,False,False,False,False,True,False,False,True,False,False,False,False,True,False
9.16,2023-08-28,8,28,Shops,153.6185714285714,67.28,False,True,False,False,False,False,False,False,False,False,True,False,True,False
166.28,2023-09-03,9,3,Travel,172.0285714285714,9.16,False,False,False,True,False,False,False,True,False,False,False,False,False,True
272.78,2023-09-15,9,15,Shops,207.51000000000002,166.28,True,False,False,False,False,False,False,False,False,True,False,False,True,False
140.58,2023-09-22,9,22,Tech,164.20714285714286,272.78,True,False,False,False,False,False,False,False,True,False,False,False,True,False
67.36,2023-10-25,10,25,Shops,167.03285714285715,140.58,False,False,False,False,False,False,True,True,False,False,False,False,True,False
419.38,2023-10-30,10,30,Shops,163.26,67.36,False,True,False,False,False,False,False,True,False,False,False,False,True,False
367.53,2023-10-31,10,31,Shops,206.15285714285713,419.38,False,False,False,False,False,True,False,True,False,False,False,False,True,False
307.71,2023-11-10,11,10,Shops,248.80285714285714,367.53,True,False,False,False,False,False,False,True,False,False,False,False,True,False
442.35,2023-12-03,12,3,Shops,288.24142857142857,307.71,False,False,False,True,False,False,False,False,False,True,False,False,False,True
44.84,2023-12-16,12,16,Shops,255.67857142857142,442.35,False,False,True,False,False,False,False,False,False,False,True,False,False,True
268.95,2023-12-20,12,20,Travel,274.01714285714286,44.84,False,False,False,False,False,False,True,False,False,True,False,False,True,False
466.85,2023-12-24,12,24,Shops,331.0871428571428,268.95,False,False,False,True,False,False,False,False,False,False,True,False,False,True
163.33,2023-12-29,12,29,Shops,294.50857142857143,466.85,True,False,False,False,False,False,False,False,False,False,False,True,True,False
365.35,2024-01-02,1,2,Shops,294.19714285714286,163.33,False,False,False,False,False,True,False,False,True,False,False,False,True,False
136.27,2024-01-07,1,7,Health,269.7057142857143,365.35,False,False,False,True,False,False,False,True,False,False,False,False,False,True
214.73,2024-01-21,1,21,Travel,237.18857142857146,136.27,False,False,False,True,False,False,False,True,False,False,False,False,False,True
36.17,2024-02-23,2,23,Shops,235.95000000000002,214.73,True,False,False,False,False,False,False,False,False,True,False,False,True,False
86.16,2024-03-18,3,18,Shops,209.83714285714288,36.17,False,True,False,False,False,False,False,True,False,False,False,False,True,False
396.23,2024-03-19,3,19,Shops,199.74857142857144,86.16,False,False,False,False,False,True,False,False,False,True,False,False,True,False
105.5,2024-05-04,5,4,Food and Drink,191.48714285714286,396.23,False,False,True,False,False,False,False,False,True,False,False,False,False,True
332.6,2023-01-14,1,14,Shops,332.6,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True
61.13,2023-02-02,2,2,Tech,196.865,332.6,False,False,False,False,True,False,False,False,False,False,True,False,True,False
60.91,2023-02-07,2,7,Travel,151.54666666666668,61.13,False,False,False,False,False,True,False,False,False,False,False,True,True,False
190.84,2023-02-13,2,13,Food and Drink,161.37,60.91,False,True,False,False,False,False,False,False,False,False,True,False,True,False
191.4,2023-03-03,3,3,Shops,167.376,190.84,True,False,False,False,False,False,False,False,False,True,False,False,True,False
411.27,2023-03-10,3,10,Shops,208.025,191.4,True,False,False,False,False,False,False,True,False,False,False,False,True,False
297.04,2023-03-15,3,15,Food and Drink,220.74142857142857,411.27,False,False,False,False,False,False,True,True,False,False,False,False,True,False
109.3,2023-03-25,3,25,Food and Drink,188.8414285714286,297.04,False,False,True,False,False,False,False,False,True,False,False,False,False,True
155.34,2023-03-28,3,28,Shops,202.29999999999998,109.3,False,False,False,False,False,True,False,False,False,False,True,False,True,False
258.1,2023-04-04,4,4,Shops,230.47,155.34,False,False,False,False,False,True,False,False,False,False,True,False,True,False
